사고다발지FID,사고다발지ID,법정동코드,지점코드,시도시군구명,지점명,발생건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
6467518,2018074,26380105,26380001,부산광역시 사하구1,부산광역시 사하구 장림동(하단교차로 인근),49,67,0,18,46,3,128.9684281,35.10614627,"{""type"":""Polygon"",""coordinates"":[[[128.969775548023,35.1061462745319],[128.969749656709,35.1059312161445],[128.969672977754,35.1057244217952],[128.969548457888,35.1055338385667],[128.969380882341,35.1053667906034],[128.969176690945,35.1052296976271],[128.968943730661,35.1051278282063],[128.968690954024,35.1050650972633],[128.968428075097,35.1050439156052],[128.96816519617,35.1050650972633],[128.967912419533,35.1051278282063],[128.967679459249,35.1052296976271],[128.967475267853,35.1053667906034],[128.967307692305,35.1055338385667],[128.96718317244,35.1057244217952],[128.967106493485,35.1059312161445],[128.967080602171,35.1061462745319],[128.967106493485,35.1063613323518],[128.96718317244,35.1065681250852],[128.967307692305,35.1067587058952],[128.967475267853,35.1069257510057],[128.967679459249,35.1070628411293],[128.967912419533,35.1071647081317],[128.96816519617,35.1072274374586],[128.968428075097,35.1072486185493],[128.968690954024,35.1072274374586],[128.968943730661,35.1071647081317],[128.969176690945,35.1070628411293],[128.969380882341,35.1069257510057],[128.969548457888,35.1067587058952],[128.969672977754,35.1065681250852],[128.969749656709,35.1063613323518],[128.969775548023,35.1061462745319]]]}"
6467519,2018074,26380105,26380002,부산광역시 사하구2,부산광역시 사하구 장림동(하단초등학교 인근),23,27,1,11,14,1,128.9645157,35.10440149,"{""type"":""Polygon"",""coordinates"":[[[128.965863172467,35.1044014926356],[128.965837281153,35.1041864296446],[128.965760602198,35.1039796308685],[128.965636082333,35.1037890435604],[128.965468506785,35.1036219920212],[128.965264315389,35.1034848961102],[128.965031355105,35.1033830245088],[128.964778578468,35.1033202922231],[128.964515699541,35.1032991101115],[128.964252820614,35.1033202922231],[128.964000043977,35.1033830245088],[128.963767083693,35.1034848961102],[128.963562892297,35.1036219920212],[128.963395316749,35.1037890435604],[128.963270796884,35.1039796308685],[128.963194117929,35.1041864296446],[128.963168226615,35.1044014926356],[128.963194117929,35.1046165550592],[128.963270796884,35.1048233522193],[128.963395316749,35.105013937109],[128.963562892297,35.1051809857955],[128.963767083693,35.1053180788538],[128.964000043977,35.1054199480368],[128.964252820614,35.1054826787067],[128.964515699541,35.1055038602508],[128.964778578468,35.1054826787067],[128.965031355105,35.1054199480368],[128.965264315389,35.1053180788538],[128.965468506785,35.1051809857955],[128.965636082333,35.105013937109],[128.965760602198,35.1048233522193],[128.965837281153,35.1046165550592],[128.965863172467,35.1044014926356]]]}"
6467520,2018074,26380103,26380003,부산광역시 사하구3,부산광역시 사하구 하단동(사하구청앞 인근),19,31,0,6,21,4,128.972049,35.10416218,"{""type"":""Polygon"",""coordinates"":[[[128.973396517155,35.1041621803412],[128.973370625841,35.1039471167187],[128.973293946886,35.1037403173355],[128.973169427021,35.1035497294679],[128.973001851473,35.1033826774382],[128.972797660077,35.1032455811248],[128.972564699793,35.1031437092243],[128.972311923156,35.1030809767543],[128.972049044229,35.1030597945806],[128.971786165302,35.1030809767543],[128.971533388665,35.1031437092243],[128.971300428381,35.1032455811248],[128.971096236985,35.1033826774382],[128.970928661437,35.1035497294679],[128.970804141572,35.1037403173355],[128.970727462617,35.1039471167187],[128.970701571303,35.1041621803412],[128.970727462617,35.1043772433962],[128.970804141572,35.1045840411635],[128.970928661437,35.1047746266128],[128.971096236985,35.1049416757897],[128.971300428381,35.1050787692505],[128.971533388665,35.1051806387326],[128.971786165302,35.1052433695866],[128.972049044229,35.1052645511929],[128.972311923156,35.1052433695866],[128.972564699793,35.1051806387326],[128.972797660077,35.1050787692505],[128.973001851473,35.1049416757897],[128.973169427021,35.1047746266128],[128.973293946886,35.1045840411635],[128.973370625841,35.1043772433962],[128.973396517155,35.1041621803412]]]}"
6467521,2018074,26410107,26410001,부산광역시 금정구1,부산광역시 금정구 구서동(구서교차로 인근),25,33,0,5,20,8,129.0928634,35.24618128,"{""type"":""Polygon"",""coordinates"":[[[129.094210859863,35.2461812751466],[129.094184968549,35.245966586895],[129.094108289594,35.2457601484565],[129.093983769729,35.2455698932365],[129.093816194181,35.2454031327743],[129.093612002785,35.2452662757437],[129.093379042501,35.2451645816461],[129.093126265864,35.2451019586665],[129.092863386937,35.2450808134631],[129.09260050801,35.2451019586665],[129.092347731373,35.2451645816461],[129.092114771089,35.2452662757437],[129.091910579693,35.2454031327743],[129.091743004145,35.2455698932365],[129.09161848428,35.2457601484565],[129.091541805325,35.245966586895],[129.091515914011,35.2461812751466],[129.091541805325,35.2463959628297],[129.09161848428,35.2466023996495],[129.091743004145,35.2467926524468],[129.091910579693,35.2469594100512],[129.092114771089,35.2470962642241],[129.092347731373,35.247197955899],[129.09260050801,35.2472605772598],[129.092863386937,35.2472817218948],[129.093126265864,35.2472605772598],[129.093379042501,35.247197955899],[129.093612002785,35.2470962642241],[129.093816194181,35.2469594100512],[129.093983769729,35.2467926524468],[129.094108289594,35.2466023996495],[129.094184968549,35.2463959628297],[129.094210859863,35.2461812751466]]]}"
6467522,2018074,26410110,26410002,부산광역시 금정구2,부산광역시 금정구 서동(부산은행동상동지점 인근),22,24,0,8,15,1,129.1056133,35.21451356,"{""type"":""Polygon"",""coordinates"":[[[129.106960797622,35.2145135558568],[129.106934906308,35.2142987837899],[129.106858227353,35.2140922647572],[129.106733707488,35.2139019352614],[129.10656613194,35.213735109696],[129.106361940544,35.2135981992367],[129.10612898026,35.2134964654381],[129.105876203623,35.2134338180107],[129.105613324696,35.2134126645524],[129.105350445769,35.2134338180107],[129.105097669132,35.2134964654381],[129.104864708848,35.2135981992367],[129.104660517452,35.213735109696],[129.104492941904,35.2139019352614],[129.104368422039,35.2140922647572],[129.104291743084,35.2142987837899],[129.10426585177,35.2145135558568],[129.104291743084,35.2147283273555],[129.104368422039,35.21493484477],[129.104492941904,35.2151251718441],[129.104660517452,35.2152919945528],[129.104864708848,35.2154289021555],[129.105097669132,35.2155306335325],[129.105350445769,35.2155932793416],[129.105613324696,35.2156144322318],[129.105876203623,35.2155932793416],[129.10612898026,35.2155306335325],[129.106361940544,35.2154289021555],[129.10656613194,35.2152919945528],[129.106733707488,35.2151251718441],[129.106858227353,35.21493484477],[129.106934906308,35.2147283273555],[129.106960797622,35.2145135558568]]]}"
6467523,2018074,26410108,26410003,부산광역시 금정구3,부산광역시 금정구 장전동(부산대정문앞 인근),19,21,0,6,9,6,129.0851177,35.23143412,"{""type"":""Polygon"",""coordinates"":[[[129.086465141173,35.2314341184907],[129.086439249859,35.2312193911995],[129.086362570904,35.2310129152217],[129.086238051039,35.2308226254054],[129.086070475491,35.2306558346194],[129.085866284095,35.2305189527026],[129.085633323811,35.230417240113],[129.085380547174,35.2303546057461],[129.085117668247,35.2303334566977],[129.08485478932,35.2303546057461],[129.084602012683,35.230417240113],[129.084369052399,35.2305189527026],[129.084164861003,35.2306558346194],[129.083997285456,35.2308226254054],[129.08387276559,35.2310129152217],[129.083796086635,35.2312193911995],[129.083770195321,35.2314341184907],[129.083796086635,35.2316488452135],[129.08387276559,35.2318553195729],[129.083997285456,35.2320456069669],[129.084164861003,35.2322123948957],[129.084369052399,35.2323492739553],[129.084602012683,35.2324509841227],[129.08485478932,35.232513616871],[129.085117668247,35.2325347653511],[129.085380547174,35.232513616871],[129.085633323811,35.2324509841227],[129.085866284095,35.2323492739553],[129.086070475491,35.2322123948957],[129.086238051039,35.2320456069669],[129.086362570904,35.2318553195729],[129.086439249859,35.2316488452135],[129.086465141173,35.2314341184907]]]}"
6467524,2018074,26440113,26440001,부산광역시 강서구1,부산광역시 강서구 구랑동(녹산중소기업지원센터 인근),10,18,0,5,13,0,128.8394545,35.08895903,"{""type"":""Polygon"",""coordinates"":[[[128.840802018818,35.0889590251398],[128.840776127504,35.0887439214121],[128.840699448549,35.088537083465],[128.840574928684,35.0883464600567],[128.840407353136,35.0881793768756],[128.84020316174,35.0880422549967],[128.839970201456,35.0879403640995],[128.839717424819,35.0878776199314],[128.839454545892,35.0878564338077],[128.839191666965,35.0878776199314],[128.838938890328,35.0879403640995],[128.838705930044,35.0880422549967],[128.838501738648,35.0881793768756],[128.838334163101,35.0883464600567],[128.838209643235,35.088537083465],[128.83813296428,35.0887439214121],[128.838107072966,35.0889590251398],[128.83813296428,35.0891741283002],[128.838209643235,35.0893809646317],[128.838334163101,35.089571585622],[128.838501738648,35.089738665951],[128.838705930044,35.0898757849777],[128.838938890328,35.089977673457],[128.839191666965,35.0900404160095],[128.839454545892,35.0900616015659],[128.839717424819,35.0900404160095],[128.839970201456,35.089977673457],[128.84020316174,35.0898757849777],[128.840407353136,35.089738665951],[128.840574928684,35.089571585622],[128.840699448549,35.0893809646317],[128.840776127504,35.0891741283002],[128.840802018818,35.0889590251398]]]}"
6467525,2018074,26440104,26440002,부산광역시 강서구2,부산광역시 강서구 명지동(명지IC 인근),8,16,0,4,11,1,128.9318663,35.11125724,"{""type"":""Polygon"",""coordinates"":[[[128.933213799097,35.1112572422288],[128.933187907783,35.111042197328],[128.933111228828,35.1108354159469],[128.932986708963,35.11064484467],[128.932819133415,35.1104778071823],[128.932614942019,35.1103407228031],[128.932381981735,35.1102388597705],[128.932129205098,35.1101761327614],[128.931866326171,35.1101549524316],[128.931603447244,35.1101761327614],[128.931350670607,35.1102388597705],[128.931117710323,35.1103407228031],[128.930913518927,35.1104778071823],[128.930745943379,35.11064484467],[128.930621423514,35.1108354159469],[128.930544744559,35.111042197328],[128.930518853245,35.1112572422288],[128.930544744559,35.1114722865621],[128.930621423514,35.1116790663272],[128.930745943379,35.1118696351854],[128.930913518927,35.1120366698202],[128.931117710323,35.1121737513465],[128.931350670607,35.1122756119604],[128.931603447244,35.1123383373535],[128.931866326171,35.1123595171158],[128.932129205098,35.1123383373535],[128.932381981735,35.1122756119604],[128.932614942019,35.1121737513465],[128.932819133415,35.1120366698202],[128.932986708963,35.1118696351854],[128.933111228828,35.1116790663272],[128.933187907783,35.1114722865621],[128.933213799097,35.1112572422288]]]}"
6467526,2018074,26440104,26440003,부산광역시 강서구3,부산광역시 강서구 명지동(청량사거리 인근),8,13,0,5,7,1,128.9195202,35.11467755,"{""type"":""Polygon"",""coordinates"":[[[128.920867642547,35.114677553727],[128.920841751233,35.1144625178525],[128.920765072278,35.1142557451508],[128.920640552413,35.1140651818729],[128.920472976865,35.1138981513963],[128.920268785469,35.113761072771],[128.920035825185,35.1136592140139],[128.919783048548,35.1135964896376],[128.919520169621,35.1135753101968],[128.919257290694,35.1135964896376],[128.919004514057,35.1136592140139],[128.918771553773,35.113761072771],[128.918567362377,35.1138981513963],[128.91839978683,35.1140651818729],[128.918275266964,35.1142557451508],[128.918198588009,35.1144625178525],[128.918172696695,35.114677553727],[128.918198588009,35.114892589034],[128.918275266964,35.1150993601195],[128.91839978683,35.1152899209787],[128.918567362377,35.1154569486022],[128.918771553773,35.1155940243745],[128.919004514057,35.1156958807129],[128.919257290694,35.115758603473],[128.919520169621,35.1157797823463],[128.919783048548,35.115758603473],[128.920035825185,35.1156958807129],[128.920268785469,35.1155940243745],[128.920472976865,35.1154569486022],[128.920640552413,35.1152899209787],[128.920765072278,35.1150993601195],[128.920841751233,35.114892589034],[128.920867642547,35.114677553727]]]}"
6467527,2018074,26470102,26470001,부산광역시 연제구1,부산광역시 연제구 연산동(연산교차로 인근),56,71,0,19,45,7,129.0816239,35.18605884,"{""type"":""Polygon"",""coordinates"":[[[129.082971329883,35.1860588363471],[129.082945438569,35.1858439890247],[129.082868759614,35.1856373976287],[129.082744239749,35.1854470014426],[129.082576664201,35.185280117423],[129.082372472805,35.1851431589915],[129.082139512521,35.1850413895464],[129.081886735884,35.1849787201681],[129.081623856957,35.1849575592978],[129.08136097803,35.1849787201681],[129.081108201393,35.1850413895464],[129.080875241109,35.1851431589915],[129.080671049713,35.185280117423],[129.080503474165,35.1854470014426],[129.0803789543,35.1856373976287],[129.080302275345,35.1858439890247],[129.080276384031,35.1860588363471],[129.080302275345,35.1862736831015],[129.0803789543,35.1864802728799],[129.080503474165,35.1866706666451],[129.080671049713,35.1868375478091],[129.080875241109,35.186974503385],[129.081108201393,35.1870762704092],[129.08136097803,35.1871389381699],[129.081623856957,35.1871600984722],[129.081886735884,35.1871389381699],[129.082139512521,35.1870762704092],[129.082372472805,35.186974503385],[129.082576664201,35.1868375478091],[129.082744239749,35.1866706666451],[129.082868759614,35.1864802728799],[129.082945438569,35.1862736831015],[129.082971329883,35.1860588363471]]]}"
6467528,2018074,26470102,26470002,부산광역시 연제구2,부산광역시 연제구 연산동(동래신경외과 인근),21,22,1,7,14,0,129.078269,35.18185449,"{""type"":""Polygon"",""coordinates"":[[[129.079616454855,35.1818544931912],[129.079590563541,35.1816396347539],[129.079513884586,35.1814330326701],[129.079389364721,35.1812426266342],[129.079221789173,35.1810757339811],[129.079017597777,35.1809387684643],[129.078784637493,35.1808369937544],[129.078531860856,35.180774321134],[129.078268981929,35.180753159169],[129.078006103002,35.180774321134],[129.077753326365,35.1808369937544],[129.077520366081,35.1809387684643],[129.077316174685,35.1810757339811],[129.077148599137,35.1812426266342],[129.077024079272,35.1814330326701],[129.076947400317,35.1816396347539],[129.076921509003,35.1818544931912],[129.076947400317,35.1820693510606],[129.077024079272,35.1822759515268],[129.077148599137,35.182466355142],[129.077316174685,35.1826332449396],[129.077520366081,35.1827702076009],[129.077753326365,35.1828719798902],[129.078006103002,35.182934650893],[129.078268981929,35.1829558122901],[129.078531860856,35.182934650893],[129.078784637493,35.1828719798902],[129.079017597777,35.1827702076009],[129.079221789173,35.1826332449396],[129.079389364721,35.182466355142],[129.079513884586,35.1822759515268],[129.079590563541,35.1820693510606],[129.079616454855,35.1818544931912]]]}"
